as_of_date,store_id,city,state,region,product_id,product_name,category,sub_category,on_hand_qty,reorder_point,avg_daily_sales,days_of_supply,is_stockout_risk
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes,7,2,0.0222,315.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-LA-10000414,Avery 503,Office Supplies,Labels,6,2,0.0444,135.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-LA-10001641,Avery 518,Office Supplies,Labels,3,2,0.1111,27.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-LA-10003077,Avery 500,Office Supplies,Labels,9,2,0.0667,135.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-LA-10003766,Self-Adhesive Removable Labels,Office Supplies,Labels,4,2,0.1000,40.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-LA-10004559,Avery 49,Office Supplies,Labels,4,2,0.0333,120.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-PA-10000143,Astroparche Fine Business Paper,Office Supplies,Paper,2,2,0.0556,36.00,t
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-PA-10000157,Xerox 191,Office Supplies,Paper,3,2,0.0333,90.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-PA-10000232,Xerox 1975,Office Supplies,Paper,7,2,0.0222,315.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper,5,2,0.0667,75.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-PA-10001970,Xerox 1881,Office Supplies,Paper,5,2,0.0111,450.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",Office Supplies,Paper,0,2,0.0111,0.00,t
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-PA-10002581,Xerox 1951,Office Supplies,Paper,5,2,0.0222,225.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper,2,2,0.0333,60.00,t
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-PA-10002764,Easy-staple paper,Office Supplies,Paper,7,2,0.0444,157.50,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper,7,2,0.0111,630.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-PA-10003022,Xerox 1992,Office Supplies,Paper,8,2,0.1111,72.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-PA-10003129,Tops White Computer Printout Paper,Office Supplies,Paper,2,2,0.0556,36.00,t
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-PA-10003172,Xerox 1996,Office Supplies,Paper,5,2,0.0667,75.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",Office Supplies,Paper,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Office Supplies,Paper,5,2,0.0556,90.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-PA-10003893,Xerox 1962,Office Supplies,Paper,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-PA-10004475,Xerox 1940,Office Supplies,Paper,6,2,0.0222,270.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,Storage,2,2,0.0111,180.00,t
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage,1,2,0.0111,90.00,t
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,1,2,0.0444,22.50,t
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",Office Supplies,Storage,9,2,0.1000,90.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,8,2,0.0556,144.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,8,2,0.0889,90.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories,2,2,0.1556,12.86,t
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories,2,2,0.0111,180.00,t
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,TEC-AC-10003614,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Technology,Accessories,9,2,0.0444,202.50,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,Technology,Accessories,4,2,0.0111,360.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,1,2,0.0556,18.00,t
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,TEC-AC-10004975,Plantronics Audio 995 Wireless Stereo Headset,Technology,Accessories,2,2,0.0444,45.00,t
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,TEC-CO-10004115,Sharp AL-1530CS Digital Copier,Technology,Copiers,3,2,0.0333,90.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,TEC-MA-10000488,Bady BDG101FRU Card Printer,Technology,Machines,8,2,0.0333,240.00,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,Machines,2,2,0.1222,16.36,t
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,Technology,Phones,9,2,0.0444,202.50,f
2017-12-30,UnitedStates-West-SanFrancisco-California,San Francisco,California,West,TEC-PH-10003505,Geemarc AmpliPOWER60,Technology,Phones,5,2,0.0222,225.00,f
2017-12-30,UnitedStates-West-SanJose-California,San Jose,California,West,FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs,8,2,0.0444,180.00,f
2017-12-30,UnitedStates-West-SanJose-California,San Jose,California,West,OFF-AP-10000576,Belkin 7 Outlet SurgeMaster II,Office Supplies,Appliances,7,2,0.0222,315.00,f
2017-12-30,UnitedStates-West-SanJose-California,San Jose,California,West,OFF-BI-10001922,Storex Dura Pro Binders,Office Supplies,Binders,4,2,0.1444,27.69,f
2017-12-30,UnitedStates-West-SanJose-California,San Jose,California,West,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,6,2,0.0111,540.00,f
2017-12-30,UnitedStates-West-SantaClara-California,Santa Clara,California,West,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-West-Scottsdale-Arizona,Scottsdale,Arizona,West,OFF-PA-10000062,Green Bar Computer Printout Paper,Office Supplies,Paper,4,2,0.0778,51.43,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,FUR-BO-10002598,"Hon Metal Bookcases, Putty",Furniture,Bookcases,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs,1,2,0.0667,15.00,t
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Furniture,Chairs,1,2,0.0444,22.50,t
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,FUR-CH-10003833,Novimex Fabric Task Chair,Furniture,Chairs,3,2,0.0222,135.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,FUR-CH-10004289,Global Super Steno Chair,Furniture,Chairs,4,2,0.0889,45.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs,1,2,0.0333,30.00,t
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,Furnishings,8,2,0.1333,60.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,FUR-FU-10001935,3M Hangers With Command Adhesive,Furniture,Furnishings,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,FUR-FU-10003096,"Master Giant Foot Doorstop, Safety Yellow",Furniture,Furnishings,0,2,0.0333,0.00,t
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,1,2,0.0556,18.00,t
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",Furniture,Furnishings,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",Furniture,Tables,5,2,0.0222,225.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables,9,2,0.0778,115.71,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-AR-10000315,"Dixon Ticonderoga Maple Cedar Pencil, #2",Office Supplies,Art,6,2,0.0333,180.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-AR-10000799,Col-Erase Pencils with Erasers,Office Supplies,Art,5,2,0.0333,150.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-BI-10000088,GBC Imprintable Covers,Office Supplies,Binders,1,2,0.0333,30.00,t
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders,8,2,0.0778,102.86,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,0,2,0.0222,0.00,t
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,7,2,0.0556,126.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-BI-10001543,GBC VeloBinder Manual Binding System,Office Supplies,Binders,6,2,0.0667,90.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,9,2,0.1222,73.64,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,Office Supplies,Binders,3,2,0.0556,54.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,5,2,0.0222,225.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-BI-10002072,Cardinal Slant-D Ring Binders,Office Supplies,Binders,3,2,0.0222,135.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,5,2,0.0222,225.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-BI-10002393,Binder Posts,Office Supplies,Binders,8,2,0.0444,180.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,6,2,0.0333,180.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-FA-10000611,Binder Clips by OIC,Office Supplies,Fasteners,4,2,0.0222,180.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-FA-10002780,Staples,Office Supplies,Fasteners,4,2,0.0333,120.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-LA-10001613,Avery File Folder Labels,Office Supplies,Labels,6,2,0.0333,180.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-LA-10004853,Avery 483,Office Supplies,Labels,2,2,0.0222,90.00,t
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-PA-10000157,Xerox 191,Office Supplies,Paper,4,2,0.0778,51.43,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,Paper,5,2,0.0556,90.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-PA-10001363,Xerox 1933,Office Supplies,Paper,2,2,0.0667,30.00,t
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-PA-10001593,Xerox 1947,Office Supplies,Paper,4,2,0.0778,51.43,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-PA-10004451,Xerox 222,Office Supplies,Paper,3,2,0.0333,90.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,Office Supplies,Paper,10,2,0.0889,112.50,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage,6,2,0.0556,108.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,2,2,0.0333,60.00,t
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Office Supplies,Storage,4,2,0.0333,120.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,Storage,2,2,0.0667,30.00,t
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,Storage,6,2,0.0333,180.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,1,2,0.0444,22.50,t
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,6,2,0.0111,540.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-ST-10003442,Eldon Portable Mobile Manager,Office Supplies,Storage,8,2,0.0667,120.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,Supplies,5,2,0.0333,150.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,3,2,0.0333,90.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,Technology,Accessories,8,2,0.0333,240.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,Technology,Accessories,6,2,0.0444,135.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,5,2,0.0333,150.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones,7,2,0.0333,210.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,Technology,Phones,8,2,0.0333,240.00,f
2017-12-30,UnitedStates-West-Seattle-Washington,Seattle,Washington,West,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,Technology,Phones,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-West-Spokane-Washington,Spokane,Washington,West,FUR-TA-10004767,Safco Drafting Table,Furniture,Tables,7,2,0.0111,630.00,f
2017-12-30,UnitedStates-West-Springfield-Oregon,Springfield,Oregon,West,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,7,2,0.0667,105.00,f
2017-12-30,UnitedStates-West-Springfield-Oregon,Springfield,Oregon,West,FUR-CH-10000155,Global Comet Stacking Armless Chair,Furniture,Chairs,1,2,0.0222,45.00,t
2017-12-30,UnitedStates-West-Springfield-Oregon,Springfield,Oregon,West,OFF-AR-10003727,Berol Giant Pencil Sharpener,Office Supplies,Art,5,2,0.0778,64.29,f
2017-12-30,UnitedStates-West-Springfield-Oregon,Springfield,Oregon,West,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,7,2,0.0778,90.00,f
2017-12-30,UnitedStates-West-Springfield-Oregon,Springfield,Oregon,West,OFF-PA-10003953,Xerox 218,Office Supplies,Paper,1,2,0.0111,90.00,t
2017-12-30,UnitedStates-West-Springfield-Oregon,Springfield,Oregon,West,OFF-SU-10004664,Acme Softgrip Scissors,Office Supplies,Supplies,5,2,0.0667,75.00,f
2017-12-30,UnitedStates-West-Springfield-Oregon,Springfield,Oregon,West,TEC-AC-10003116,Memorex Froggy Flash Drive 8 GB,Technology,Accessories,6,2,0.0222,270.00,f
2017-12-30,UnitedStates-West-Stockton-California,Stockton,California,West,FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",Furniture,Furnishings,7,2,0.1000,70.00,f
2017-12-30,UnitedStates-West-Stockton-California,Stockton,California,West,OFF-PA-10002005,Xerox 225,Office Supplies,Paper,7,2,0.0222,315.00,f
2017-12-30,UnitedStates-West-Stockton-California,Stockton,California,West,TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,Technology,Phones,1,2,0.0444,22.50,t
2017-12-30,UnitedStates-West-Sunnyvale-California,Sunnyvale,California,West,FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,2,2,0.0333,60.00,t
2017-12-30,UnitedStates-West-Sunnyvale-California,Sunnyvale,California,West,OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,9,2,0.0556,162.00,f
